Pressure 1;Pressure 2;Freq;Date;Time
1.06;1.08;5203.49;04.06.2025;14:17:19
1.11;1.11;5100.83;04.06.2025;14:17:20
1.13;1.13;5013.48;04.06.2025;14:17:21
1.16;1.16;5309.54;04.06.2025;14:17:22
1.18;1.15;5418.80;04.06.2025;14:17:23
1.20;1.18;5268.84;04.06.2025;14:17:24
1.24;1.23;5213.44;04.06.2025;14:17:25
1.25;1.22;5168.49;04.06.2025;14:17:26
1.27;1.27;5313.26;04.06.2025;14:17:27
1.29;1.26;5374.76;04.06.2025;14:17:28
1.31;1.29;5138.50;04.06.2025;14:17:29
1.34;1.34;5095.79;04.06.2025;14:17:30
1.37;1.42;5224.09;04.06.2025;14:17:31
1.40;1.35;5279.75;04.06.2025;14:17:32
1.43;1.44;5180.37;04.06.2025;14:17:33
1.45;1.44;5264.40;04.06.2025;14:17:34
1.48;1.53;5280.67;04.06.2025;14:17:35
1.50;1.52;5094.41;04.06.2025;14:17:36
1.53;1.55;5143.14;04.06.2025;14:17:37
1.55;1.55;5258.67;04.06.2025;14:17:38
1.58;1.52;5157.59;04.06.2025;14:17:39
1.59;1.63;5312.49;04.06.2025;14:17:40
1.63;1.62;5113.73;04.06.2025;14:17:41
1.66;1.62;5280.55;04.06.2025;14:17:42
1.67;1.70;5347.08;04.06.2025;14:17:43
1.70;1.74;5047.69;04.06.2025;14:17:44
1.73;1.76;5249.02;04.06.2025;14:17:45
1.76;1.72;5113.55;04.06.2025;14:17:46
1.76;1.79;5183.99;04.06.2025;14:17:47
1.80;1.79;5185.21;04.06.2025;14:17:48
1.83;1.85;5183.41;04.06.2025;14:17:49
1.85;1.85;5462.97;04.06.2025;14:17:50
1.86;1.85;5260.47;04.06.2025;14:17:51
1.89;1.91;5307.70;04.06.2025;14:17:52
1.91;1.91;5343.45;04.06.2025;14:17:53
1.95;1.92;5449.88;04.06.2025;14:17:54
1.97;1.96;5181.67;04.06.2025;14:17:55
1.98;2.02;5211.54;04.06.2025;14:17:56
2.02;2.04;5330.87;04.06.2025;14:17:57
2.03;2.08;5319.82;04.06.2025;14:17:58
2.07;2.06;5216.57;04.06.2025;14:17:59
2.11;2.11;5447.50;04.06.2025;14:18:00
2.13;2.13;5068.84;04.06.2025;14:18:01
2.17;2.20;5199.32;04.06.2025;14:18:02
2.17;2.17;5156.12;04.06.2025;14:18:03
2.19;2.20;5413.22;04.06.2025;14:18:04
2.24;2.19;5300.72;04.06.2025;14:18:05
2.24;2.31;5298.40;04.06.2025;14:18:06
2.29;2.29;5261.05;04.06.2025;14:18:07
2.28;2.30;5226.93;04.06.2025;14:18:08
2.33;2.33;5133.97;04.06.2025;14:18:09
2.35;2.33;5111.36;04.06.2025;14:18:10
2.37;2.37;5078.24;04.06.2025;14:18:11
2.38;2.40;5359.18;04.06.2025;14:18:12
2.45;2.44;5116.17;04.06.2025;14:18:13
2.46;2.46;5340.40;04.06.2025;14:18:14
2.48;2.48;5309.60;04.06.2025;14:18:15
2.48;2.45;5075.87;04.06.2025;14:18:16
2.53;2.54;5157.75;04.06.2025;14:18:17
2.55;2.55;5154.76;04.06.2025;14:18:18
2.57;2.57;5383.33;04.06.2025;14:18:19
2.62;2.61;5339.02;04.06.2025;14:18:20
2.64;2.58;5253.49;04.06.2025;14:18:21
2.66;2.64;5232.03;04.06.2025;14:18:22
2.68;2.66;5174.58;04.06.2025;14:18:23
2.71;2.69;5332.65;04.06.2025;14:18:24
2.74;2.73;5412.99;04.06.2025;14:18:25
2.76;2.74;5166.82;04.06.2025;14:18:26
2.75;2.78;5225.73;04.06.2025;14:18:27
2.81;2.82;5435.67;04.06.2025;14:18:28
2.81;2.83;5195.90;04.06.2025;14:18:29
2.87;2.89;5213.00;04.06.2025;14:18:30
2.88;2.86;5372.25;04.06.2025;14:18:31
2.88;2.89;5358.05;04.06.2025;14:18:32
2.95;2.94;5181.72;04.06.2025;14:18:33
2.95;2.93;5362.64;04.06.2025;14:18:34
2.96;2.97;5266.65;04.06.2025;14:18:35
2.99;3.04;5378.91;04.06.2025;14:18:36
3.02;3.04;5297.95;04.06.2025;14:18:37
3.03;3.05;5301.55;04.06.2025;14:18:38
3.08;3.13;5263.97;04.06.2025;14:18:39
3.08;3.12;5184.86;04.06.2025;14:18:40
3.09;3.14;5193.41;04.06.2025;14:18:41
3.13;3.12;5152.62;04.06.2025;14:18:42
3.20;3.19;5268.67;04.06.2025;14:18:43
3.21;3.16;5216.74;04.06.2025;14:18:44
3.23;3.19;5254.14;04.06.2025;14:18:45
3.28;3.24;5255.61;04.06.2025;14:18:46
3.27;3.27;5335.32;04.06.2025;14:18:47
3.31;3.33;5166.16;04.06.2025;14:18:48
3.34;3.33;5243.74;04.06.2025;14:18:49
3.32;3.38;5409.73;04.06.2025;14:18:50
3.39;3.39;5167.50;04.06.2025;14:18:51
3.39;3.37;5263.95;04.06.2025;14:18:52
3.42;3.46;5119.59;04.06.2025;14:18:53
3.48;3.46;5371.16;04.06.2025;14:18:54
3.49;3.44;5167.65;04.06.2025;14:18:55
3.50;3.53;5155.36;04.06.2025;14:18:56
3.52;3.49;5240.48;04.06.2025;14:18:57
3.55;3.54;5251.05;04.06.2025;14:18:58
3.59;3.58;5018.96;04.06.2025;14:18:59
3.63;3.59;5337.72;04.06.2025;14:19:00
3.61;3.62;5185.62;04.06.2025;14:19:01
3.65;3.64;5313.09;04.06.2025;14:19:02
3.68;3.67;5065.58;04.06.2025;14:19:03
3.67;3.71;5485.65;04.06.2025;14:19:04
3.71;3.72;5387.05;04.06.2025;14:19:05
3.75;3.78;5245.48;04.06.2025;14:19:06
3.75;3.80;5430.20;04.06.2025;14:19:07
3.83;3.82;5040.77;04.06.2025;14:19:08
3.82;3.85;5221.40;04.06.2025;14:19:09
3.81;3.85;5145.75;04.06.2025;14:19:10
3.88;3.88;5086.26;04.06.2025;14:19:11
3.92;3.91;5481.78;04.06.2025;14:19:12
3.91;3.93;5410.10;04.06.2025;14:19:13
3.92;3.96;5240.06;04.06.2025;14:19:14
3.98;3.95;5371.43;04.06.2025;14:19:15
3.99;4.02;5271.87;04.06.2025;14:19:16
4.05;4.00;5177.93;04.06.2025;14:19:17
4.04;4.06;5080.37;04.06.2025;14:19:18
4.04;4.04;5080.31;04.06.2025;14:19:19
4.10;4.13;5163.49;04.06.2025;14:19:20
4.14;4.11;5208.80;04.06.2025;14:19:21
4.18;4.13;5175.19;04.06.2025;14:19:22
4.17;4.22;5163.06;04.06.2025;14:19:23
4.24;4.20;5162.05;04.06.2025;14:19:24
4.19;4.22;5130.62;04.06.2025;14:19:25
4.24;4.25;5309.19;04.06.2025;14:19:26
4.28;4.26;5126.36;04.06.2025;14:19:27
4.32;4.28;5314.88;04.06.2025;14:19:28
4.35;4.32;5369.16;04.06.2025;14:19:29
4.32;4.36;5135.86;04.06.2025;14:19:30
4.39;4.36;5255.05;04.06.2025;14:19:31
4.36;4.40;5224.14;04.06.2025;14:19:32
4.43;4.50;5228.29;04.06.2025;14:19:33
4.45;4.42;5378.23;04.06.2025;14:19:34
4.46;4.49;5354.46;04.06.2025;14:19:35
4.54;4.51;5277.70;04.06.2025;14:19:36
4.50;4.47;5167.48;04.06.2025;14:19:37
4.53;4.55;5196.20;04.06.2025;14:19:38
4.58;4.57;5376.31;04.06.2025;14:19:39
4.58;4.60;5205.99;04.06.2025;14:19:40
4.59;4.66;5228.87;04.06.2025;14:19:41
4.61;4.62;5232.03;04.06.2025;14:19:42
4.70;4.70;5164.60;04.06.2025;14:19:43
4.68;4.76;5161.87;04.06.2025;14:19:44
4.75;4.70;5334.56;04.06.2025;14:19:45
4.78;4.80;5275.46;04.06.2025;14:19:46
4.82;4.78;5174.25;04.06.2025;14:19:47
4.77;4.84;5421.60;04.06.2025;14:19:48
4.87;4.87;5023.82;04.06.2025;14:19:49
4.81;4.84;5273.92;04.06.2025;14:19:50
4.84;4.88;5188.77;04.06.2025;14:19:51
4.95;4.88;5253.64;04.06.2025;14:19:52
4.89;4.93;5091.27;04.06.2025;14:19:53
4.93;4.99;5260.47;04.06.2025;14:19:54
5.02;5.00;5116.06;04.06.2025;14:19:55
5.03;5.02;5134.46;04.06.2025;14:19:56
4.99;5.05;5138.28;04.06.2025;14:19:57
5.06;5.07;5217.52;04.06.2025;14:19:58
5.03;5.08;5242.92;04.06.2025;14:19:59
5.07;5.13;5134.87;04.06.2025;14:20:00
5.12;5.11;5245.01;04.06.2025;14:20:01
5.11;5.17;5280.06;04.06.2025;14:20:02
5.15;5.18;5225.01;04.06.2025;14:20:03
5.15;5.20;5422.53;04.06.2025;14:20:04
5.23;5.27;5236.81;04.06.2025;14:20:05
5.20;5.27;5384.65;04.06.2025;14:20:06
5.32;5.29;5238.22;04.06.2025;14:20:07
5.33;5.35;5163.08;04.06.2025;14:20:08
5.32;5.31;5496.52;04.06.2025;14:20:09
5.39;5.36;5225.15;04.06.2025;14:20:10
5.36;5.38;5256.31;04.06.2025;14:20:11
5.44;5.38;5256.77;04.06.2025;14:20:12
5.44;5.41;5168.17;04.06.2025;14:20:13
5.48;5.46;5241.19;04.06.2025;14:20:14
5.48;5.46;5579.26;04.06.2025;14:20:15
5.55;5.53;5246.32;04.06.2025;14:20:16
5.58;5.52;5156.67;04.06.2025;14:20:17
5.53;5.55;5097.87;04.06.2025;14:20:18
5.55;5.57;5221.30;04.06.2025;14:20:19
5.56;5.62;5260.98;04.06.2025;14:20:20
5.63;5.67;5286.79;04.06.2025;14:20:21
5.65;5.66;5220.06;04.06.2025;14:20:22
5.68;5.68;5179.15;04.06.2025;14:20:23
5.67;5.65;5272.00;04.06.2025;14:20:24
5.78;5.71;5145.93;04.06.2025;14:20:25
5.71;5.76;5060.29;04.06.2025;14:20:26
5.74;5.82;5168.07;04.06.2025;14:20:27
5.75;5.81;5322.24;04.06.2025;14:20:28
5.85;5.79;5269.99;04.06.2025;14:20:29
5.85;5.90;5250.00;04.06.2025;14:20:30
5.86;5.87;5439.41;04.06.2025;14:20:31
5.91;5.90;5242.91;04.06.2025;14:20:32
5.97;5.95;5081.86;04.06.2025;14:20:33
5.95;5.96;5225.80;04.06.2025;14:20:34
5.97;5.98;5334.40;04.06.2025;14:20:35
5.98;6.02;5210.80;04.06.2025;14:20:36
5.99;6.02;5340.22;04.06.2025;14:20:37
6.11;6.02;5249.89;04.06.2025;14:20:38
6.13;6.06;5436.32;04.06.2025;14:20:39
6.15;6.10;5326.46;04.06.2025;14:20:40
6.09;6.12;5224.54;04.06.2025;14:20:41
6.11;6.16;5309.90;04.06.2025;14:20:42
6.21;6.14;5326.39;04.06.2025;14:20:43
6.26;6.18;5131.84;04.06.2025;14:20:44
6.20;6.25;5145.46;04.06.2025;14:20:45
6.28;6.24;5168.19;04.06.2025;14:20:46
6.27;6.28;5431.78;04.06.2025;14:20:47
6.24;6.32;5291.87;04.06.2025;14:20:48
6.35;6.35;5176.41;04.06.2025;14:20:49
6.37;6.34;5397.67;04.06.2025;14:20:50
6.37;6.39;5197.60;04.06.2025;14:20:51
6.44;6.40;4958.72;04.06.2025;14:20:52
6.43;6.42;5236.91;04.06.2025;14:20:53
6.49;6.45;5301.97;04.06.2025;14:20:54
6.45;6.47;5139.48;04.06.2025;14:20:55
6.53;6.50;5449.87;04.06.2025;14:20:56
6.52;6.53;5303.47;04.06.2025;14:20:57
6.57;6.57;5208.19;04.06.2025;14:20:58
6.54;6.57;5264.32;04.06.2025;14:20:59
6.55;6.59;5074.09;04.06.2025;14:21:00
6.58;6.63;5237.83;04.06.2025;14:21:01
6.67;6.61;5341.90;04.06.2025;14:21:02
6.74;6.67;5249.39;04.06.2025;14:21:03
6.70;6.72;5081.22;04.06.2025;14:21:04
6.77;6.74;5128.73;04.06.2025;14:21:05
6.76;6.69;5084.85;04.06.2025;14:21:06
6.82;6.79;5288.09;04.06.2025;14:21:07
6.87;6.82;5170.66;04.06.2025;14:21:08
6.85;6.82;5220.45;04.06.2025;14:21:09
6.80;6.88;5272.42;04.06.2025;14:21:10
6.89;6.83;5206.40;04.06.2025;14:21:11
6.85;6.87;5259.63;04.06.2025;14:21:12
6.97;6.92;5167.92;04.06.2025;14:21:13
6.96;6.93;5075.48;04.06.2025;14:21:14
7.02;6.96;5326.93;04.06.2025;14:21:15
6.94;7.01;5199.31;04.06.2025;14:21:16
7.06;7.05;5415.20;04.06.2025;14:21:17
7.05;7.06;5103.64;04.06.2025;14:21:18
7.09;7.06;5241.80;04.06.2025;14:21:19
7.09;7.14;5130.40;04.06.2025;14:21:20
7.17;7.15;5396.24;04.06.2025;14:21:21
7.12;7.15;5211.57;04.06.2025;14:21:22
7.22;7.15;5245.58;04.06.2025;14:21:23
7.16;7.18;5244.38;04.06.2025;14:21:24
7.23;7.24;5219.55;04.06.2025;14:21:25
7.21;7.20;5354.61;04.06.2025;14:21:26
7.32;7.29;5375.73;04.06.2025;14:21:27
7.29;7.28;5449.78;04.06.2025;14:21:28
7.40;7.31;5296.88;04.06.2025;14:21:29
7.31;7.35;5149.88;04.06.2025;14:21:30
7.37;7.37;5217.00;04.06.2025;14:21:31
7.40;7.41;5324.28;04.06.2025;14:21:32
7.38;7.41;5317.63;04.06.2025;14:21:33
7.47;7.43;5134.56;04.06.2025;14:21:34
7.54;7.48;5044.50;04.06.2025;14:21:35
7.56;7.47;5181.89;04.06.2025;14:21:36
7.53;7.54;5151.06;04.06.2025;14:21:37
7.59;7.57;5214.53;04.06.2025;14:21:38
7.62;7.55;5138.26;04.06.2025;14:21:39
7.56;7.62;5236.74;04.06.2025;14:21:40
7.56;7.64;5040.26;04.06.2025;14:21:41
7.59;7.66;5254.30;04.06.2025;14:21:42
7.62;7.72;5137.41;04.06.2025;14:21:43
7.65;7.75;5166.10;04.06.2025;14:21:44
7.75;7.71;5353.18;04.06.2025;14:21:45
7.76;7.75;5403.68;04.06.2025;14:21:46
7.85;7.78;5029.33;04.06.2025;14:21:47
7.75;7.84;5119.29;04.06.2025;14:21:48
7.81;7.80;5308.51;04.06.2025;14:21:49
7.80;7.87;5269.16;04.06.2025;14:21:50
7.82;7.86;5314.73;04.06.2025;14:21:51
7.84;7.92;5138.28;04.06.2025;14:21:52
7.88;7.89;5338.77;04.06.2025;14:21:53
8.02;7.96;5175.73;04.06.2025;14:21:54
7.90;7.96;5152.78;04.06.2025;14:21:55
8.03;7.95;5250.32;04.06.2025;14:21:56
8.08;8.02;5182.90;04.06.2025;14:21:57
8.08;8.03;5426.89;04.06.2025;14:21:58
8.01;8.08;5392.03;04.06.2025;14:21:59
8.15;8.07;5166.71;04.06.2025;14:22:00
8.11;8.13;5317.73;04.06.2025;14:22:01
8.17;8.14;5216.63;04.06.2025;14:22:02
8.24;8.20;5314.64;04.06.2025;14:22:03
8.26;8.19;5217.47;04.06.2025;14:22:04
8.23;8.21;5248.23;04.06.2025;14:22:05
8.24;8.22;5318.76;04.06.2025;14:22:06
8.33;8.29;5154.99;04.06.2025;14:22:07
8.27;8.32;5262.39;04.06.2025;14:22:08
8.27;8.35;5076.39;04.06.2025;14:22:09
8.28;8.33;5386.05;04.06.2025;14:22:10
8.34;8.35;5148.19;04.06.2025;14:22:11
8.33;8.46;5291.87;04.06.2025;14:22:12
8.45;8.45;5156.51;04.06.2025;14:22:13
8.49;8.39;5211.29;04.06.2025;14:22:14
8.42;8.47;5224.08;04.06.2025;14:22:15
8.52;8.50;5231.45;04.06.2025;14:22:16
8.56;8.52;5173.80;04.06.2025;14:22:17
8.53;8.57;5196.85;04.06.2025;14:22:18
8.61;8.56;5241.99;04.06.2025;14:22:19
8.67;8.58;5264.27;04.06.2025;14:22:20
8.67;8.61;4954.25;04.06.2025;14:22:21
8.65;8.65;5119.16;04.06.2025;14:22:22
8.59;8.67;5136.66;04.06.2025;14:22:23
8.78;8.72;5249.58;04.06.2025;14:22:24
8.80;8.71;5246.25;04.06.2025;14:22:25
8.70;8.80;5217.40;04.06.2025;14:22:26
8.76;8.80;5419.96;04.06.2025;14:22:27
8.82;8.78;5189.27;04.06.2025;14:22:28
8.85;8.85;5123.84;04.06.2025;14:22:29
8.89;8.87;5203.17;04.06.2025;14:22:30
8.86;8.88;5268.14;04.06.2025;14:22:31
8.96;8.95;5182.93;04.06.2025;14:22:32
8.99;8.92;5124.98;04.06.2025;14:22:33
9.03;8.93;5171.06;04.06.2025;14:22:34
8.91;8.96;5165.69;04.06.2025;14:22:35
8.92;8.99;5357.19;04.06.2025;14:22:36
9.11;9.05;5221.76;04.06.2025;14:22:37
9.14;9.05;5282.05;04.06.2025;14:22:38
9.02;9.05;5132.02;04.06.2025;14:22:39
9.12;9.07;5407.94;04.06.2025;14:22:40
9.11;9.15;5179.16;04.06.2025;14:22:41
9.18;9.19;5157.66;04.06.2025;14:22:42
9.23;9.15;5192.50;04.06.2025;14:22:43
9.22;9.23;5193.77;04.06.2025;14:22:44
9.13;9.26;5235.12;04.06.2025;14:22:45
9.18;9.24;5147.57;04.06.2025;14:22:46
9.21;9.28;5309.32;04.06.2025;14:22:47
9.23;9.24;5153.73;04.06.2025;14:22:48
9.37;9.32;5224.93;04.06.2025;14:22:49
9.32;9.36;5212.00;04.06.2025;14:22:50
9.38;9.42;5275.35;04.06.2025;14:22:51
9.42;9.40;5142.53;04.06.2025;14:22:52
9.52;9.42;5210.57;04.06.2025;14:22:53
9.46;9.38;5309.93;04.06.2025;14:22:54
9.55;9.46;5329.50;04.06.2025;14:22:55
9.55;9.48;5133.62;04.06.2025;14:22:56
9.52;9.56;5266.52;04.06.2025;14:22:57
9.52;9.55;5084.29;04.06.2025;14:22:58
9.65;9.58;5162.25;04.06.2025;14:22:59
9.61;9.60;5239.50;04.06.2025;14:23:00
9.61;9.59;5264.99;04.06.2025;14:23:01
9.72;9.62;5271.35;04.06.2025;14:23:02
9.60;9.67;5149.06;04.06.2025;14:23:03
9.63;9.70;5424.50;04.06.2025;14:23:04
9.74;9.72;5128.94;04.06.2025;14:23:05
9.80;9.76;5266.25;04.06.2025;14:23:06
9.77;9.76;5247.42;04.06.2025;14:23:07
9.87;9.81;5083.80;04.06.2025;14:23:08
9.86;9.86;5271.81;04.06.2025;14:23:09
9.90;9.84;5104.23;04.06.2025;14:23:10
9.96;9.89;5373.31;04.06.2025;14:23:11
9.90;9.92;5334.88;04.06.2025;14:23:12
9.85;9.90;5421.19;04.06.2025;14:23:13
9.92;9.95;5201.37;04.06.2025;14:23:14
10.02;9.98;5320.81;04.06.2025;14:23:15
10.09;10.02;5435.39;04.06.2025;14:23:16
9.91;10.00;0.00;04.06.2025;14:23:17
9.92;9.97;0.00;04.06.2025;14:23:18
9.93;9.98;0.00;04.06.2025;14:23:19
10.01;9.97;0.00;04.06.2025;14:23:20
9.94;10.02;0.00;04.06.2025;14:23:21
10.09;10.00;0.00;04.06.2025;14:23:22
10.03;10.02;0.00;04.06.2025;14:23:23
9.91;10.01;0.00;04.06.2025;14:23:24
10.00;10.07;0.00;04.06.2025;14:23:25
9.98;10.00;0.00;04.06.2025;14:23:26
10.07;10.02;0.00;04.06.2025;14:23:27
9.97;10.01;0.00;04.06.2025;14:23:28
9.98;10.02;0.00;04.06.2025;14:23:29
10.09;10.03;0.00;04.06.2025;14:23:30
9.94;10.05;0.00;04.06.2025;14:23:31
10.08;10.03;0.00;04.06.2025;14:23:32
9.91;10.01;0.00;04.06.2025;14:23:33
10.07;9.98;0.00;04.06.2025;14:23:34
9.96;10.01;0.00;04.06.2025;14:23:35
10.04;10.02;0.00;04.06.2025;14:23:36
10.08;10.00;0.00;04.06.2025;14:23:37
10.06;10.03;0.00;04.06.2025;14:23:38
10.03;10.02;0.00;04.06.2025;14:23:39
10.04;9.98;0.00;04.06.2025;14:23:40
10.09;10.02;0.00;04.06.2025;14:23:41
9.97;10.01;0.00;04.06.2025;14:23:42
9.94;10.00;0.00;04.06.2025;14:23:43
10.05;9.99;0.00;04.06.2025;14:23:44
10.00;9.98;0.00;04.06.2025;14:23:45
9.97;10.02;0.00;04.06.2025;14:23:46
10.00;9.98;0.00;04.06.2025;14:23:47
10.00;10.00;0.00;04.06.2025;14:23:48
10.04;10.02;0.00;04.06.2025;14:23:49
9.92;10.01;0.00;04.06.2025;14:23:50
9.91;9.98;0.00;04.06.2025;14:23:51
10.03;9.99;0.00;04.06.2025;14:23:52
9.91;10.02;0.00;04.06.2025;14:23:53
9.92;10.02;0.00;04.06.2025;14:23:54
10.06;9.96;0.00;04.06.2025;14:23:55
9.91;9.98;0.00;04.06.2025;14:23:56
10.05;10.01;0.00;04.06.2025;14:23:57
10.04;10.02;0.00;04.06.2025;14:23:58
10.07;10.00;0.00;04.06.2025;14:23:59
10.04;10.03;0.00;04.06.2025;14:24:00
10.06;9.96;0.00;04.06.2025;14:24:01
9.94;9.99;0.00;04.06.2025;14:24:02
9.94;10.01;0.00;04.06.2025;14:24:03
9.98;10.02;0.00;04.06.2025;14:24:04
9.91;10.00;0.00;04.06.2025;14:24:05
10.09;10.01;0.00;04.06.2025;14:24:06
10.09;10.02;0.00;04.06.2025;14:24:07
10.03;10.00;0.00;04.06.2025;14:24:08
10.04;10.00;0.00;04.06.2025;14:24:09
10.01;10.03;0.00;04.06.2025;14:24:10
10.01;10.00;0.00;04.06.2025;14:24:11
9.97;10.05;0.00;04.06.2025;14:24:12
9.93;10.00;0.00;04.06.2025;14:24:13
10.09;10.00;0.00;04.06.2025;14:24:14
10.04;9.99;0.00;04.06.2025;14:24:15
9.92;9.99;0.00;04.06.2025;14:24:16
9.86;9.91;0.00;04.06.2025;14:24:17
9.83;9.83;0.00;04.06.2025;14:24:18
9.81;9.82;0.00;04.06.2025;14:24:19
9.63;9.67;0.00;04.06.2025;14:24:20
9.58;9.54;0.00;04.06.2025;14:24:21
9.53;9.47;0.00;04.06.2025;14:24:22
9.39;9.45;0.00;04.06.2025;14:24:23
9.38;9.31;0.00;04.06.2025;14:24:24
9.23;9.24;0.00;04.06.2025;14:24:25
9.18;9.20;0.00;04.06.2025;14:24:26
9.02;9.06;0.00;04.06.2025;14:24:27
8.95;8.99;0.00;04.06.2025;14:24:28
8.93;8.95;0.00;04.06.2025;14:24:29
8.84;8.83;0.00;04.06.2025;14:24:30
8.83;8.75;0.00;04.06.2025;14:24:31
8.65;8.66;0.00;04.06.2025;14:24:32
8.51;8.60;0.00;04.06.2025;14:24:33
8.50;8.49;0.00;04.06.2025;14:24:34
8.35;8.42;0.00;04.06.2025;14:24:35
8.28;8.32;0.00;04.06.2025;14:24:36
8.27;8.23;0.00;04.06.2025;14:24:37
8.21;8.16;0.00;04.06.2025;14:24:38
8.05;8.14;0.00;04.06.2025;14:24:39
7.95;8.02;0.00;04.06.2025;14:24:40
7.98;7.90;0.00;04.06.2025;14:24:41
7.78;7.81;0.00;04.06.2025;14:24:42
7.74;7.72;0.00;04.06.2025;14:24:43
7.72;7.67;0.00;04.06.2025;14:24:44
7.58;7.60;0.00;04.06.2025;14:24:45
7.50;7.48;0.00;04.06.2025;14:24:46
7.36;7.42;0.00;04.06.2025;14:24:47
7.29;7.34;0.00;04.06.2025;14:24:48
7.19;7.28;0.00;04.06.2025;14:24:49
7.13;7.19;0.00;04.06.2025;14:24:50
7.11;7.11;0.00;04.06.2025;14:24:51
7.03;7.00;0.00;04.06.2025;14:24:52
6.87;6.86;0.00;04.06.2025;14:24:53
6.89;6.86;0.00;04.06.2025;14:24:54
6.73;6.76;0.00;04.06.2025;14:24:55
6.64;6.68;0.00;04.06.2025;14:24:56
6.64;6.63;0.00;04.06.2025;14:24:57
6.44;6.49;0.00;04.06.2025;14:24:58
6.45;6.40;0.00;04.06.2025;14:24:59
6.30;6.34;0.00;04.06.2025;14:25:00
6.22;6.25;0.00;04.06.2025;14:25:01
6.12;6.16;0.00;04.06.2025;14:25:02
6.10;6.08;0.00;04.06.2025;14:25:03
5.94;6.00;0.00;04.06.2025;14:25:04
5.94;5.91;0.00;04.06.2025;14:25:05
5.87;5.83;0.00;04.06.2025;14:25:06
5.71;5.77;0.00;04.06.2025;14:25:07
5.65;5.69;0.00;04.06.2025;14:25:08
5.54;5.60;0.00;04.06.2025;14:25:09
5.51;5.47;0.00;04.06.2025;14:25:10
5.38;5.44;0.00;04.06.2025;14:25:11
5.37;5.30;0.00;04.06.2025;14:25:12
5.22;5.28;0.00;04.06.2025;14:25:13
5.19;5.22;0.00;04.06.2025;14:25:14
5.12;5.08;0.00;04.06.2025;14:25:15
4.95;4.99;0.00;04.06.2025;14:25:16
4.88;4.85;0.00;04.06.2025;14:25:17
4.82;4.85;0.00;04.06.2025;14:25:18
4.76;4.73;0.00;04.06.2025;14:25:19
4.65;4.64;0.00;04.06.2025;14:25:20
4.61;4.58;0.00;04.06.2025;14:25:21
4.50;4.53;0.00;04.06.2025;14:25:22
4.37;4.37;0.00;04.06.2025;14:25:23
4.31;4.34;0.00;04.06.2025;14:25:24
4.28;4.24;0.00;04.06.2025;14:25:25
4.17;4.16;0.00;04.06.2025;14:25:26
4.10;4.09;0.00;04.06.2025;14:25:27
4.00;3.93;0.00;04.06.2025;14:25:28
3.93;3.97;0.00;04.06.2025;14:25:29
3.80;3.81;0.00;04.06.2025;14:25:30
3.75;3.77;0.00;04.06.2025;14:25:31
3.65;3.66;0.00;04.06.2025;14:25:32
3.56;3.64;0.00;04.06.2025;14:25:33
3.51;3.47;0.00;04.06.2025;14:25:34
3.44;3.44;0.00;04.06.2025;14:25:35
3.30;3.32;0.00;04.06.2025;14:25:36
3.24;3.21;0.00;04.06.2025;14:25:37
3.14;3.21;0.00;04.06.2025;14:25:38
3.11;3.07;0.00;04.06.2025;14:25:39
3.01;3.01;0.00;04.06.2025;14:25:40
2.90;2.94;0.00;04.06.2025;14:25:41
2.86;2.79;0.00;04.06.2025;14:25:42
2.73;2.77;0.00;04.06.2025;14:25:43
2.64;2.61;0.00;04.06.2025;14:25:44
2.60;2.61;0.00;04.06.2025;14:25:45
2.51;2.50;0.00;04.06.2025;14:25:46
2.41;2.40;0.00;04.06.2025;14:25:47
2.32;2.30;0.00;04.06.2025;14:25:48
2.26;2.22;0.00;04.06.2025;14:25:49
2.18;2.12;0.00;04.06.2025;14:25:50
2.07;2.07;0.00;04.06.2025;14:25:51
1.98;2.01;0.00;04.06.2025;14:25:52
1.92;1.93;0.00;04.06.2025;14:25:53
1.82;1.86;0.00;04.06.2025;14:25:54
1.74;1.72;0.00;04.06.2025;14:25:55
1.66;1.59;0.00;04.06.2025;14:25:56
1.59;1.59;0.00;04.06.2025;14:25:57
1.49;1.48;0.00;04.06.2025;14:25:58
1.43;1.41;0.00;04.06.2025;14:25:59
1.32;1.29;0.00;04.06.2025;14:26:00
1.25;1.19;0.00;04.06.2025;14:26:01
1.16;1.14;0.00;04.06.2025;14:26:02
1.09;1.08;0.00;04.06.2025;14:26:03
0.99;0.97;0.00;04.06.2025;14:26:04
1.00;0.99;5016.69;04.06.2025;14:26:04
1.03;1.04;5222.86;04.06.2025;14:26:05
1.05;1.00;5158.17;04.06.2025;14:26:06
1.07;1.06;5255.29;04.06.2025;14:26:07
1.09;1.09;5166.53;04.06.2025;14:26:08
1.12;1.14;4981.14;04.06.2025;14:26:09
1.16;1.15;5109.27;04.06.2025;14:26:10
1.17;1.16;5235.88;04.06.2025;14:26:11
1.20;1.19;5199.10;04.06.2025;14:26:12
1.22;1.23;5427.78;04.06.2025;14:26:13
1.24;1.26;5306.62;04.06.2025;14:26:14
1.28;1.24;5288.29;04.06.2025;14:26:15
1.30;1.27;5345.80;04.06.2025;14:26:16
1.32;1.33;5053.55;04.06.2025;14:26:17
1.35;1.34;5252.96;04.06.2025;14:26:18
1.37;1.38;5456.94;04.06.2025;14:26:19
1.40;1.41;5239.08;04.06.2025;14:26:20
1.43;1.40;5352.91;04.06.2025;14:26:21
